Porosity,Permeability_1,Permeability_2,Permeability_3,Error
1.970161e-01,7.695738e-13,3.732169e-13,5.236305e-13,5.291683e-04
2.522590e-01,6.756614e-13,1.608290e-13,3.394572e-13,5.142171e-04
2.055525e-01,5.713790e-13,7.519984e-13,4.509399e-13,3.736274e-04
2.126617e-01,6.615456e-13,1.227227e-13,3.699024e-13,4.603759e-04
1.982949e-01,5.039102e-13,5.586823e-13,1.265622e-13,3.166437e-04
2.081603e-01,6.863175e-13,7.925496e-13,5.921926e-13,4.696412e-04
2.607845e-01,2.340398e-13,2.721706e-13,7.133288e-13,1.202964e-04
1.415096e-01,8.017505e-13,3.326467e-13,8.891927e-13,4.816496e-04
1.847700e-01,1.287430e-13,8.752619e-13,2.708636e-13,2.339160e-05
2.462342e-01,3.725453e-13,7.694443e-13,5.669488e-13,2.410765e-04
2.565934e-01,1.113895e-13,8.123459e-13,6.968403e-13,1.033564e-05
2.146516e-01,7.818234e-13,3.812120e-13,2.989319e-13,5.679945e-04
2.025790e-01,8.908167e-13,8.392715e-13,6.448128e-13,6.287470e-04
1.497292e-01,5.913968e-13,1.019304e-13,7.433768e-13,3.381450e-04
2.418518e-01,6.227002e-13,6.834896e-13,5.017253e-13,4.525726e-04
1.558005e-01,6.410678e-13,1.491730e-13,6.188968e-14,3.904910e-04
2.037581e-01,1.060293e-13,7.251582e-13,3.796599e-13,1.535091e-05
2.617790e-01,4.974653e-13,3.942312e-13,1.463138e-13,3.563769e-04
1.070203e-01,3.896592e-13,4.184095e-13,3.225109e-14,2.081472e-04
1.800976e-01,1.317715e-13,5.496507e-13,8.933818e-13,2.699542e-05
2.137723e-01,9.431438e-13,7.079772e-13,4.563797e-13,6.993762e-04
1.315162e-01,8.667159e-14,1.016144e-13,6.102030e-13,4.633057e-05
2.179973e-01,6.879582e-13,8.844832e-13,5.260950e-13,4.953031e-04
2.740270e-01,1.824984e-13,2.329391e-13,8.668820e-13,7.757080e-05
1.301129e-01,2.558929e-13,2.495518e-13,3.295079e-13,1.099103e-04
2.178407e-01,9.506744e-13,6.364532e-13,5.729390e-13,7.182148e-04
2.410073e-01,9.959468e-13,8.712096e-13,3.240480e-13,7.745754e-04
2.281628e-01,2.920693e-13,4.065485e-14,6.384673e-13,1.598849e-04
2.987239e-01,3.745115e-13,3.595824e-13,6.319525e-13,2.587271e-04
2.841360e-01,6.278951e-13,9.198120e-14,7.723687e-13,4.916668e-04
2.848125e-01,2.807444e-13,3.807014e-13,6.154510e-13,1.707001e-04
2.536197e-01,8.736573e-13,5.237075e-13,3.743749e-13,6.912892e-04
2.003575e-01,9.738450e-13,3.374698e-13,3.147931e-14,6.941146e-04
1.555452e-01,2.719679e-13,1.552904e-13,8.993099e-13,1.202136e-04
1.724878e-01,5.189652e-13,5.412577e-13,9.126915e-14,3.035998e-04
2.963147e-01,3.038192e-13,5.605238e-13,7.357557e-13,1.927354e-04
1.830538e-01,4.359782e-13,1.973411e-13,8.309205e-13,2.563556e-04
2.438867e-01,2.184562e-13,5.838782e-13,9.531452e-13,1.025710e-04
2.060857e-01,3.033271e-13,2.762124e-13,6.977101e-13,1.577787e-04
2.603079e-01,9.892875e-13,7.341590e-13,9.460503e-13,7.962705e-04
2.723434e-01,4.952115e-13,7.314830e-13,8.018743e-13,3.607602e-04
1.148057e-01,9.436441e-13,7.418190e-13,4.015599e-13,5.770156e-04
1.329476e-01,7.093943e-13,7.059897e-13,1.698060e-13,4.194201e-04
2.098823e-01,9.612226e-13,8.760907e-13,8.839021e-13,6.976666e-04
2.520617e-01,4.182511e-13,9.488775e-13,2.949631e-13,2.842946e-04
2.805101e-01,1.728529e-13,1.752795e-13,8.828831e-14,7.096637e-05
1.497328e-01,2.815420e-13,1.151181e-13,4.141474e-13,1.230051e-04
1.189664e-01,1.565442e-13,4.529250e-14,3.843856e-13,6.299924e-05
2.047363e-01,7.790929e-13,3.033988e-13,6.414884e-13,5.404516e-04
2.175019e-01,7.604830e-13,6.582932e-13,9.837883e-13,5.564762e-04
1.051083e-01,9.287465e-13,4.404405e-13,8.009501e-13,5.760956e-04
2.809711e-01,2.455167e-13,5.102734e-13,4.179652e-13,1.380533e-04
2.630474e-01,4.239363e-13,7.066378e-13,2.510087e-13,2.907836e-04
2.222439e-01,5.898827e-13,8.272051e-13,6.564122e-13,4.126204e-04
2.786771e-01,3.261206e-14,1.555990e-13,1.271420e-13,5.923492e-05
2.712728e-01,3.036159e-13,8.092962e-13,4.391314e-13,1.859067e-04
2.478814e-01,8.590327e-13,9.815563e-13,8.544162e-13,6.757216e-04
2.596884e-01,8.084357e-14,7.242055e-13,6.682452e-13,1.691225e-05
1.960349e-01,5.127487e-13,3.240754e-13,3.525719e-13,3.234138e-04
1.776687e-01,5.897853e-13,1.527207e-13,9.041227e-13,3.609591e-04
1.592746e-01,6.734858e-13,4.787446e-14,9.907739e-13,4.150864e-04
1.646454e-01,3.293691e-13,2.485406e-13,7.568132e-13,1.619271e-04
2.290720e-01,6.376877e-13,3.300135e-13,7.146269e-13,4.542761e-04
1.771345e-01,5.451991e-13,1.105116e-13,6.116772e-13,3.266516e-04
1.575325e-01,5.355277e-14,5.507722e-13,2.970700e-13,5.331692e-05
1.932313e-01,4.726274e-13,8.647739e-13,2.797378e-13,2.910695e-04
2.131318e-01,1.361086e-13,8.714082e-13,3.450851e-13,2.666212e-05
2.091839e-01,2.175189e-13,4.793123e-13,8.971546e-13,9.002783e-05
2.588942e-01,5.332365e-13,4.329015e-13,5.590515e-13,3.877672e-04
2.842157e-01,7.681957e-13,1.384153e-13,9.728492e-13,6.214097e-04
1.423797e-01,8.228801e-13,1.216174e-13,3.816273e-13,4.962654e-04
1.694144e-01,8.064875e-14,6.582686e-13,7.834211e-13,3.700174e-05
1.574299e-01,5.050350e-14,6.219487e-13,4.699619e-13,5.523085e-05
2.648040e-01,7.255208e-14,2.531248e-13,4.264171e-13,2.415786e-05
2.173353e-01,3.914175e-13,3.818529e-13,3.654248e-13,2.432921e-04
1.613557e-01,6.550569e-14,9.418109e-13,7.105510e-13,4.594793e-05
1.761156e-01,9.780776e-13,5.798062e-13,9.731347e-13,6.508093e-04
1.451278e-01,7.357186e-13,2.620965e-13,1.107370e-13,4.357402e-04
2.085618e-01,2.699743e-13,6.974614e-14,8.552398e-13,1.320918e-04
2.246827e-01,9.702947e-13,6.105330e-13,3.609285e-13,7.363828e-04
2.291845e-01,9.784747e-13,6.851410e-13,5.447972e-13,7.445881e-04
2.807374e-01,9.927905e-14,9.247948e-13,5.169672e-13,6.499806e-06
2.508127e-01,9.420076e-13,1.265354e-13,4.806784e-13,7.517560e-04
1.601298e-01,8.365983e-13,6.059515e-13,9.578358e-13,5.356709e-04
2.671732e-01,2.369069e-13,1.219781e-13,6.460905e-13,1.238411e-04
2.924864e-01,2.077140e-13,1.667833e-13,4.126279e-13,1.034624e-04
2.724262e-01,7.327279e-13,2.376813e-13,6.469254e-13,5.767094e-04
2.293577e-01,6.407978e-13,4.545473e-13,9.302825e-13,4.569985e-04
1.532393e-01,8.551730e-13,6.467652e-13,1.597944e-13,5.385388e-04
2.538465e-01,2.726259e-13,1.332693e-13,8.005694e-13,1.543315e-04
2.943988e-01,8.753249e-13,2.624810e-13,5.203616e-13,7.217958e-04
2.731614e-01,7.681260e-13,1.759969e-13,3.035521e-13,6.103558e-04
1.682538e-01,7.429548e-13,6.642074e-13,8.234335e-13,4.678186e-04
1.458614e-01,4.113046e-13,6.189982e-13,2.696658e-14,2.110599e-04
2.763070e-01,9.776454e-13,9.881259e-13,6.417447e-14,8.094023e-04
2.486903e-01,8.312032e-13,2.603712e-13,1.399944e-13,6.518124e-04
2.257998e-01,9.090236e-13,8.377277e-14,9.334399e-14,6.845015e-04
2.311096e-01,6.255980e-13,2.375029e-13,5.274594e-13,4.445782e-04
2.066913e-01,5.208295e-13,8.052794e-13,7.942246e-13,3.337399e-04
2.198255e-01,7.314309e-13,1.794238e-13,4.157419e-13,5.327823e-04
2.129624e-01,1.968822e-13,8.356921e-13,1.081233e-13,7.573542e-05
1.611124e-01,4.576119e-13,4.216216e-13,8.764350e-13,2.559384e-04
2.853999e-01,5.201132e-13,2.489583e-13,6.105279e-13,3.920199e-04
1.308164e-01,9.810851e-13,1.631289e-13,9.133729e-13,6.101866e-04
1.081910e-01,3.891438e-13,4.528668e-13,8.614770e-13,2.069757e-04
1.978630e-01,7.157676e-13,3.966487e-14,2.744807e-13,4.862528e-04
1.103791e-01,6.243738e-13,6.792884e-13,2.525702e-13,3.628026e-04
2.865627e-01,1.498935e-13,4.880792e-13,1.764923e-13,4.996596e-05
1.133239e-01,6.673787e-13,4.794710e-13,4.934822e-13,3.902965e-04
1.499718e-01,8.234433e-13,7.954411e-13,6.861025e-13,5.018818e-04
1.545894e-01,9.567233e-13,2.175800e-13,3.007621e-13,6.197890e-04
2.114680e-01,7.104481e-13,2.590259e-13,4.683372e-13,4.969556e-04
2.583994e-01,9.079393e-13,3.485978e-13,9.817434e-13,7.228167e-04
1.790098e-01,2.094892e-13,3.369265e-13,5.860236e-13,7.705294e-05
1.286101e-01,5.688559e-13,7.860492e-13,3.130000e-13,3.240573e-04
1.283818e-01,1.773774e-13,9.299131e-13,4.457735e-13,6.361629e-05
2.701311e-01,3.396281e-13,7.407006e-13,7.768304e-13,2.177200e-04
